x,y
4.21,12.16
7.39,18.70
0.64,5.20
-7.62,-4.10
0.93,4.07
3.05,12.12
6.61,7.88
5.70,11.93
-8.68,-7.16
-7.37,-9.60
6.29,14.38
-8.18,-14.33
9.99,19.62
-5.75,-3.74
-2.23,0.29
-8.82,-10.35
0.01,3.91
0.49,4.49
9.86,18.33
-6.81,-4.67
-4.25,-4.96
-8.85,-8.39
9.20,20.20
2.69,6.79
6.52,14.01
6.50,13.11
-2.64,0.79
-3.28,-4.01
4.39,10.98
-6.96,-8.66
-8.79,-2.80
1.89,4.59
8.40,13.40
-6.91,-6.98
-6.08,-3.81
1.59,7.40
-9.44,-12.23
6.16,15.24
-1.65,7.55
0.43,1.81
5.06,6.04
8.64,14.68
3.64,7.21
0.05,-0.13
5.68,12.60
3.31,7.93
9.83,8.05
0.00,1.21
8.17,15.59
-5.81,-8.76
-1.34,-9.77
5.57,15.16
-1.14,0.40
6.36,13.66
-3.63,-5.33
9.02,19.92
0.94,0.50
1.30,6.32
-5.87,-9.04
-8.05,-14.66
7.48,14.88
5.09,13.91
0.31,0.39
-4.24,-2.30
-5.27,-5.58
4.21,12.08
0.73,6.77
-4.14,-7.28
-4.66,-7.09
2.11,4.26
-7.89,-11.43
9.89,18.72
8.33,14.66
-9.18,-21.49
-7.31,-11.44
0.08,0.70
-4.82,-2.31
-0.04,1.83
1.82,9.52
-7.27,-5.88
2.74,11.69
-1.15,2.93
2.51,6.69
7.95,15.59
-5.33,-0.24
0.57,0.07
9.32,14.86
-8.86,-8.80
-7.99,-5.09
-7.50,-8.19
2.62,6.23
-9.43,-13.63
-3.89,-5.84
-7.90,-4.86
7.32,9.94
-6.64,-8.56
6.97,11.23
-5.03,-5.96
8.92,15.22
-7.80,-10.88
-9.22,-15.32
-1.71,-1.45
9.03,13.87
-6.01,-10.87
8.98,20.59
-2.64,-2.57
1.51,8.32
-8.01,0.17
8.59,15.52
3.94,8.32
1.99,7.28
0.15,5.67
6.80,15.08
-4.12,-0.50
-2.32,4.80
-0.82,1.71
8.73,20.24
8.64,18.47
4.08,1.32
3.18,3.57
5.75,12.39
5.23,12.08
-6.86,-4.62
1.73,6.69
7.80,13.55
7.61,14.09
9.05,19.64
-0.03,4.81
-4.15,-5.25
2.04,5.94
-5.55,-9.32
-7.12,-13.25
-3.35,2.37
1.96,3.45
3.83,12.31
-5.23,-2.31
-4.96,-5.67
5.62,5.82
4.28,3.12
1.00,0.98
-7.20,-11.14
-0.56,3.71
-8.51,-0.52
2.94,9.32
2.17,7.16
7.00,10.00
-2.22,-2.56
9.88,12.03
-9.16,-9.81
-6.39,-2.96
-9.21,-8.71
-7.92,-7.07
9.83,19.70
3.46,4.90
7.92,23.76
6.66,6.16
5.94,11.68
7.42,13.93
7.15,8.28
-3.69,-4.00
5.74,9.74
-4.56,-2.01
-9.01,-3.40
4.07,6.10
3.19,6.29
-9.93,-10.57
-4.91,-2.42
0.24,3.69
2.46,7.68
2.89,10.86
-0.50,1.15
9.69,17.93
5.09,10.71
-4.03,-3.01
-6.48,-5.72
1.98,12.32
6.75,20.00
8.77,21.41
-2.51,-0.51
0.02,3.29
-6.53,-10.69
7.54,14.61
-5.31,-2.40
6.80,16.13
-3.40,-4.09
4.39,13.23
4.11,8.60
-0.28,0.94
6.11,13.89
-4.99,-6.97
-7.18,-9.12
-2.57,2.26
5.20,7.96
3.13,8.61
1.59,3.60
-1.95,7.20
-8.08,-6.57
5.25,17.14
-7.35,-8.18
-2.48,2.80
-0.27,2.10
1.96,8.13
0.03,2.13
9.79,16.87
8.84,14.68
6.81,12.68
-9.22,-6.63
4.50,7.92
6.80,16.40
-5.48,2.42
-5.42,-4.39
-5.63,-3.16
6.20,11.59
-3.46,-1.31
-7.03,-7.54
-3.52,-0.11
1.21,6.54
5.41,12.07
1.02,6.07
7.38,13.95
6.74,10.80
-4.01,3.23
5.63,10.57
-4.46,-8.57
-6.00,-3.03
-8.74,-14.46
2.87,10.23
9.02,16.70
5.32,7.57
2.64,7.38
7.58,8.62
3.43,11.23
8.18,16.85
-5.81,-5.91
-8.05,-5.73
-5.28,-3.37
2.41,5.96
-2.76,-2.48
-3.43,-0.10
5.40,13.22
2.80,9.21
6.98,16.52
5.90,8.58
0.06,3.04
2.24,6.61
5.28,9.95
6.48,10.42
3.66,9.65
6.97,13.72
-7.25,-4.34
9.73,15.48
2.66,7.25
2.18,4.92
-8.26,-4.11
-6.40,-9.22
4.60,9.00
-6.98,-5.98
-7.27,-12.93
7.29,16.85
-2.82,-0.23
5.75,7.43
-2.73,-7.53
2.55,4.06
8.35,22.01
-3.13,1.12
-4.74,-1.91
3.13,11.68
-7.65,-13.61
9.46,18.02
-7.28,-9.19
-5.83,-5.83
-0.53,3.11
1.26,6.97
-3.35,-2.77
9.49,19.17
-0.42,2.40
6.61,8.66
-7.62,-3.24
-1.92,1.83
-2.49,-0.21
8.30,13.73
5.23,14.75
-5.83,-9.90
2.74,7.15
-0.74,2.75
0.40,6.90
-4.59,-7.25
-1.60,-0.38
-4.50,0.20
2.36,3.22
-9.94,-15.88
-6.92,-4.54
-8.39,-8.03
-6.67,-9.31
-3.30,-6.03
-5.69,-5.64
-3.37,4.08
1.19,3.74
-6.92,-7.72
-2.26,-0.38
1.03,4.90
1.28,3.43
-8.64,-7.27
-5.63,-5.30
9.36,15.12
-1.89,-0.65
-5.51,-11.13
-2.33,6.82
-0.83,-0.96
-3.10,-6.32
-4.90,-9.22
3.13,7.35
6.03,7.42
-0.49,-2.22
-1.53,1.32
0.15,7.91
7.92,15.32
-9.81,-9.39
3.06,5.38
-6.96,-11.93
8.96,13.50
-9.74,-10.17
1.34,11.32
-5.62,-5.29
-7.80,-12.63
6.04,10.18
8.90,14.14
-6.21,-6.40
-4.32,-0.04
-3.69,-0.18
0.84,4.80
-6.58,-8.33
2.65,6.05
-4.80,-8.21
-8.33,-13.33
7.40,14.13
-6.68,-15.20
7.12,17.10
3.30,9.35
5.63,12.90
3.08,7.84
-0.55,2.71
-7.90,-8.64
-6.18,-4.89
7.27,4.45
0.72,1.98
6.57,13.99
-8.40,-4.50
1.22,4.64
0.20,0.92
6.30,6.67
-6.19,-4.24
-5.43,-6.46
8.38,11.46
-6.39,-7.75
4.86,10.08
-7.58,-4.80
-0.77,2.89
5.77,5.12
-7.43,-6.19
-1.36,-4.11
-6.58,-11.33
-5.09,-5.81
7.70,17.46
-6.94,-4.01
-0.84,4.46
9.03,18.26
-9.82,-11.76
-2.15,-2.61
-5.63,-4.46
7.44,20.17
3.80,10.58
-0.04,5.44
-2.95,-3.35
-9.79,-10.98
-3.78,-1.46
7.81,12.64
1.11,4.16
7.99,6.35
-6.95,-6.01
4.92,4.35
-3.53,-0.88
1.42,8.89
-6.29,-2.06
5.50,3.15
-6.94,-14.68
7.19,11.46
-5.47,0.98
0.48,-0.23
0.87,2.08
9.15,17.56
-7.64,-12.14
3.20,5.86
-4.55,-5.96
8.80,18.27
4.53,7.07
4.50,7.04
5.31,9.19
2.58,3.66
-9.66,-8.24
-0.22,-0.61
-3.60,-7.37
9.18,18.35
1.24,2.89
-1.94,-0.90
-6.77,-6.37
2.63,9.63
-7.07,-4.44
-7.12,-7.53
-6.90,-4.65
-9.94,-12.06
-4.52,-6.83
0.43,3.90
2.00,2.63
4.16,16.67
-9.54,-6.32
9.89,13.38
4.03,14.22
8.14,13.13
-1.58,-0.84
1.80,5.32
-5.72,-3.49
3.81,3.57
-6.33,-15.62
0.33,6.25
5.50,4.38
-3.27,-2.68
3.73,5.89
-2.41,-2.98
4.15,0.73
-4.19,-7.57
-1.90,-3.95
5.11,13.29
7.89,16.06
-1.15,-6.01
9.55,22.39
-1.62,-3.64
-6.93,-2.80
5.63,11.94
5.72,14.43
3.78,11.51
7.67,14.60
-6.05,-9.36
9.86,4.76
-2.88,-3.91
5.46,4.97
1.74,5.30
-0.05,1.67
-6.04,-5.98
0.28,4.42
7.18,18.51
-1.71,3.97
-8.37,-11.93
-7.33,-7.06
-7.95,-13.45
2.88,8.24
-0.37,2.56
-7.45,-3.44
-8.24,-5.17
6.41,16.05
-7.83,-9.34
8.56,19.31
7.95,16.63
0.24,6.90
8.62,16.87
3.10,6.59
-1.46,-1.31
-8.74,-14.60
1.80,2.57
9.53,17.05
3.42,11.15
-3.04,-2.06
6.08,4.59
-2.47,2.26
9.16,13.65
1.03,-2.44
7.84,18.62
1.18,2.76
-5.98,-8.43
7.98,15.42
0.74,10.97
9.33,18.96
-9.92,-8.44
3.66,11.23
-1.03,1.85
-5.13,-3.97
2.84,8.18
3.85,4.14
-6.67,-8.59
8.62,21.49
6.43,13.91
5.29,7.99
-7.29,-7.63
2.58,6.78
-7.84,-5.74
0.90,5.77
-6.67,-2.91
1.07,3.05
8.92,13.52
-6.41,-5.74
1.79,7.91
-1.02,2.42
-9.84,-12.71
-6.53,3.41
6.85,10.42
0.08,6.71
9.40,22.63
-9.73,-15.06
3.72,8.68
8.58,19.30
-9.86,-15.90
-4.75,-5.44
-3.29,0.59
3.93,7.65
-6.94,-9.29
-1.94,-2.56
-1.26,8.04
-5.69,-7.76
-6.37,-8.19
-9.26,-17.47
4.63,14.25
3.39,5.14
-7.95,-7.28
-6.57,-5.15
1.84,4.01
-6.99,-5.41
-0.28,1.57
8.32,17.47
1.98,4.65
8.43,14.62
4.46,8.21
4.56,9.88
-5.48,-7.11
5.67,16.56
-8.91,-6.34
9.63,21.01
6.50,12.68
-7.38,-8.45
5.41,13.30
7.39,17.61
-4.04,0.41
4.08,8.96
-2.58,-0.43
-1.62,-1.12
-8.83,-4.10
-8.93,-8.17
9.44,19.60
5.92,11.44
-9.20,-11.62
6.17,11.12
-6.64,-4.91
9.41,22.18
9.53,20.44
3.79,15.38
-4.56,2.87
-4.94,-12.21
-8.34,-15.86
-9.23,-6.85
-1.29,-0.56
5.30,9.49
0.11,0.27
3.68,6.53
-8.16,-7.60
-7.31,-7.31
9.04,21.18
3.02,10.55
-5.57,-5.28
3.13,8.76
3.24,3.11
-1.88,-2.57
2.37,9.13
-3.80,-1.29
-3.79,-3.09
0.59,6.18
-4.29,-9.14
2.07,3.68
5.12,9.38
-3.04,-4.06
-0.14,3.97
-4.14,-2.47
0.33,5.98
5.62,10.18
-5.00,-4.98
5.64,6.71
-3.54,-5.96
-4.17,-5.25
-7.89,-11.54
-7.56,-9.53
-4.81,-3.94
0.65,1.37
4.81,6.28
-6.69,-1.71
1.14,2.73
-4.80,-3.09
6.74,19.96
-5.27,-9.83
-7.45,-3.61
2.47,2.75
2.93,7.14
-6.44,-6.51
-0.32,-1.08
1.14,3.40
9.08,19.55
-4.75,-5.46
9.93,17.41
-8.11,-6.80
-2.48,-1.74
7.68,8.44
7.66,17.25
2.49,1.18
5.63,14.28
0.50,-0.75
9.05,18.42
3.73,15.05
5.28,16.58
9.55,25.01
-6.43,-4.97
4.75,1.04
8.53,15.59
-4.11,-1.77
1.46,6.55
8.64,18.88
8.12,13.75
-5.43,-6.16
-9.65,-5.45
-7.93,-7.71
-1.48,3.05
7.10,12.55
-2.65,-2.39
3.99,9.76
2.91,6.85
-2.35,-1.09
5.63,10.83
8.72,15.49
-7.51,-10.42
-7.74,1.30
-7.01,-5.99
1.78,9.10
7.23,16.60
3.71,9.38
2.30,9.70
7.63,12.69
-8.20,-10.72
1.66,7.77
-5.87,-4.96
0.07,12.08
-4.87,-4.28
-7.91,-4.53
0.53,3.64
-4.53,-1.66
-5.26,-7.75
-2.70,6.93
-4.28,-3.32
3.34,13.20
-0.62,-2.95
-1.45,0.16
-2.77,-0.16
-9.81,-12.00
0.63,5.16
5.15,7.20
-5.61,-6.19
9.49,17.53
0.35,4.46
9.27,15.84
-6.06,-12.98
-8.91,-12.43
-9.50,-4.96
9.06,13.90
-5.79,-3.06
1.12,8.18
-3.72,-2.34
-3.60,-2.10
-0.72,-0.73
-6.62,-8.16
-3.05,0.20
7.52,7.14
6.91,15.26
7.00,12.52
2.23,5.37
-9.08,-9.76
-9.73,-7.23
8.35,16.34
7.92,18.49
8.63,13.41
0.81,5.73
-4.63,-2.86
-6.81,-3.40
6.13,8.49
-5.48,-7.77
4.80,12.25
6.24,5.93
-0.70,-0.76
0.40,1.01
6.11,14.08
1.77,3.07
-6.14,-13.31
1.65,-6.24
-2.61,-0.28
2.79,9.25
-8.76,-18.14
9.40,16.57
-8.43,-9.82
9.05,22.64
-6.57,-15.14
0.10,5.01
-0.74,7.56
-6.47,-4.10
-9.87,-13.88
2.21,3.08
-4.58,-2.96
-0.39,11.42
5.88,9.11
6.62,10.42
-1.43,-2.49
-8.67,-14.34
-9.38,-11.78
6.69,11.97
-1.49,3.13
-0.91,1.07
-9.74,-15.86
7.68,11.55
5.34,11.33
-5.51,-4.54
9.92,12.12
-5.25,0.70
-5.39,-1.61
7.00,16.29
6.73,11.93
5.96,12.92
6.26,18.40
1.50,9.70
6.80,17.66
0.45,4.88
4.62,10.11
-1.99,-3.78
3.70,10.29
-7.09,-16.00
-3.34,-2.09
-2.44,-0.27
-9.72,-11.35
0.02,1.21
4.97,10.75
4.04,10.53
-0.17,2.23
-1.32,-1.88
3.55,10.94
2.77,6.96
-9.32,-14.08
-8.13,-8.80
0.38,3.65
-1.60,-4.16
-3.73,-3.27
2.48,7.89
-7.03,-12.82
7.07,5.97
7.39,16.47
-2.62,-4.23
7.55,13.27
8.19,20.60
-1.65,-2.90
-7.42,-4.32
7.53,13.24
3.35,8.09
5.14,9.58
2.41,5.33
-0.43,4.26
-9.78,-8.26
-6.45,-10.12
4.35,7.36
-5.86,-10.86
2.50,6.87
0.20,4.01
-8.50,-9.54
-9.28,-17.86
-6.56,-5.43
4.05,14.80
-1.07,-0.39
0.75,0.78
6.65,15.74
-3.42,2.87
-4.25,-6.21
8.63,15.22
-6.04,-1.24
-7.61,-8.47
2.08,5.05
-5.78,-9.01
7.41,5.67
-7.04,-9.19
3.09,7.34
5.29,12.60
5.10,18.73
2.62,7.49
-5.38,-0.75
-2.33,-0.85
-4.85,-2.53
-9.39,-6.83
-4.60,-6.53
7.04,13.54
8.42,21.76
-6.90,-8.37
-2.97,-0.25
-9.17,-12.30
4.74,14.31
4.13,6.83
6.26,16.28
-8.96,-15.10
-4.31,-5.99
9.57,15.03
-2.57,1.37
-8.86,-9.71
-5.92,-2.45
7.31,17.27
-5.60,-5.75
3.04,5.55
-8.29,-10.38
5.72,12.38
-5.21,-8.06
5.19,12.36
-6.38,-1.25
-1.66,2.80
-6.87,-4.73
-5.05,-2.67
8.14,19.78
-8.57,-10.64
2.49,2.57
8.24,19.99
4.80,7.32
3.62,13.10
-5.57,-8.78
8.98,16.91
-7.46,-7.71
5.12,9.49
-7.94,0.62
-8.43,-7.47
6.39,6.64
-4.06,0.68
-8.62,-13.57
4.58,9.59
1.55,6.35
-3.91,-6.12
1.73,2.63
-1.06,-0.53
3.90,9.76
-8.54,-11.02
-1.27,1.84
-5.91,-5.32
2.95,1.81
4.12,5.95
8.61,13.00
8.44,22.77
6.90,17.72
0.64,11.55
2.49,3.69
-6.25,-11.45
-4.05,-3.51
-4.86,-4.80
6.73,2.62
6.58,16.50
8.12,10.45
5.67,15.12
-7.44,-6.20
7.08,14.52
-5.11,-8.19
4.55,11.47
-0.39,9.27
4.23,12.06
-8.86,-6.90
9.14,17.38
-3.36,3.65
2.03,5.08
-2.78,-0.92
8.92,14.73
3.73,9.72
3.48,11.69
-2.51,-2.19
-5.16,0.75
9.62,19.90
-7.19,-7.72
1.09,5.67
-6.09,-9.42
4.98,1.45
-1.42,1.92
5.02,8.20
8.59,15.62
6.20,11.28
-3.29,-0.61
3.54,15.56
8.61,16.68
4.01,9.48
2.13,2.81
-8.20,-7.57
-6.98,-14.68
-0.41,5.44
8.75,13.61
-7.43,-9.54
1.48,7.40
9.01,14.87
7.45,8.48
-3.96,1.59
-3.12,1.41
-3.93,-4.95
-2.37,-4.11
1.35,5.01
2.29,3.35
7.00,15.76
-8.78,-9.47
-8.10,-13.82
-3.63,0.57
3.54,6.48
-2.03,1.29
-1.91,-1.74
-8.77,-11.20
6.53,14.58
0.30,7.38
4.80,13.81
6.39,9.77
-2.17,-1.66
-2.18,2.25
-7.67,-14.22
-1.31,-1.76
-8.86,-2.36
-7.16,0.29
-6.03,-7.04
-2.78,1.71
2.77,9.01
-8.22,-3.21
-1.98,-1.07
8.68,8.08
-1.61,1.39
7.63,6.14
-5.76,-3.37
1.08,1.16
3.98,9.99
-9.67,-15.02
8.52,16.48
1.75,10.08
6.25,8.96
-4.38,-1.07
5.55,9.08
6.03,7.25
-9.76,-6.49
8.68,21.65
6.48,12.45
6.64,17.64
7.14,9.34
-6.41,-6.64
1.84,9.05
-4.06,-6.32
-6.99,-9.02
4.83,14.05
1.11,0.86
9.32,14.87
-4.83,-0.91
2.21,5.97
-4.53,0.25
-2.78,3.90
-9.52,-9.28
1.37,8.67
-1.43,4.38
3.35,4.71
-8.20,-2.97
0.29,6.83
5.33,12.93
3.83,8.19
-8.84,-12.33
-9.86,-10.54
-3.83,-3.01
2.75,4.62
-2.74,1.98
6.90,15.65
4.36,4.00
0.75,5.26
-5.92,-0.62
-8.03,-10.03
-9.41,-8.17
2.09,3.52
-6.68,-5.66
-1.81,1.91
8.51,13.82
-4.38,-7.67
-9.37,-7.98
8.19,12.08
-8.22,-10.38
8.58,19.68
-7.36,-4.11
7.55,15.18
-2.60,-0.74
-3.48,-0.91
-3.90,1.58
0.22,-0.14
-1.95,-3.84
-5.01,-5.01
-0.86,2.30
-1.18,-1.28
4.37,5.32
3.30,8.82
-1.83,-2.11
-0.43,-0.49
-9.19,-11.82
4.68,4.00
-9.97,-15.20
-4.81,-4.55
-2.86,2.77
7.45,15.81
0.57,3.64
3.83,12.59
-3.48,-1.56
-2.11,-0.87
-9.16,-14.44
0.97,-1.12
-9.19,-6.31
-5.09,-7.01
1.30,-7.05
5.03,7.68
2.96,9.69
-3.54,-4.47
6.40,12.60
5.16,7.39
0.96,7.59
-0.29,3.20
1.33,6.27
-6.09,-7.74
4.84,8.79
7.55,14.29
7.66,11.85
-1.34,0.57
8.90,15.37
-8.11,-9.83
-9.99,-10.13
-0.93,3.17
8.05,20.38
-6.34,-3.36
-8.49,-13.53
7.77,21.01
-3.17,-0.07
-6.43,-9.73
-8.00,-10.79
-6.14,-6.46
-8.87,-13.05
-1.86,2.74
-7.34,-8.47
1.91,6.66
4.81,15.05
2.41,4.92
-1.47,-0.20
6.04,9.63
3.93,6.12
2.75,8.99
2.77,6.30
7.71,13.87
-9.52,-14.98
1.07,10.01
-3.13,-4.91
-5.19,-8.04
-9.94,-8.98
-9.03,-6.80
-6.36,-5.84
3.80,2.76
1.14,11.54
2.17,8.81
5.20,6.26
3.38,7.05
-5.07,-2.53
7.96,15.97
7.00,12.26
-4.99,-6.59
8.34,18.87
4.67,13.80
-1.59,-3.60
5.29,9.33
-6.26,-6.06
5.62,17.36
7.03,8.76
9.71,16.22
9.29,16.50
5.22,11.84
-4.71,-5.72
-9.01,-4.00
3.27,4.14
9.98,16.83
2.62,5.13
8.07,19.61
1.41,2.50
8.85,15.01
7.94,8.61
-5.01,-4.70
-5.98,-1.16
5.53,11.02
-4.30,-0.45
-5.82,-13.14
-2.51,-2.80
2.27,10.55
2.91,8.06
-6.81,-1.94
4.57,9.23
-9.94,-10.68
3.35,4.85
3.77,11.78
-0.92,2.83
-6.21,2.64
-8.31,-12.32
4.21,4.72
1.09,-0.96
-3.52,-1.72
-1.91,-2.30
-6.46,-13.86
2.89,9.38
-6.44,-12.32
-1.69,-5.24
-6.89,-10.51
-5.48,-5.09
2.40,9.93
-2.68,1.29
-4.37,-2.64
-3.33,-1.39
8.58,11.78
5.41,12.69
-7.73,-8.85
-0.88,6.39
-2.10,2.00
6.70,10.29
-7.86,-5.70
8.84,23.56
5.50,7.07
-5.13,-6.86
4.03,10.06
1.16,2.98
1.47,4.55
9.54,12.75
3.09,6.81
2.16,7.97
7.93,9.70
-9.94,-8.78
8.69,16.50
3.95,4.44
-6.68,-7.14
5.26,11.02
-5.61,-5.30
6.74,9.53
-4.41,0.47
-2.23,1.58
8.84,17.69
7.73,15.98
6.53,10.91
5.89,4.80
-1.71,-3.64
8.46,12.22
2.46,12.57
-9.03,-4.80
8.71,20.78
4.17,6.63
-0.54,7.32
-8.78,-13.06
3.46,9.96
0.69,8.15
-7.45,-2.29
-5.86,-4.31
3.74,8.77
-6.05,-5.09
5.27,8.93
-0.57,-0.77
4.81,7.07
-4.44,-5.19
9.17,16.88
-4.94,-10.90
-2.78,-1.63
-9.56,-15.55
9.79,12.06
-3.65,-3.26
-0.29,10.77
4.03,12.88
3.85,4.46
-3.57,0.57
5.52,15.44
-9.95,-23.09
5.95,18.77
-4.05,-0.69
1.94,4.28
-2.88,-1.03
7.11,13.58
4.57,11.65
-5.31,-7.48
-3.90,-3.64
4.38,11.61
5.48,10.96
-6.59,-8.09
-5.40,-7.39
8.03,14.53
0.63,6.48
8.51,9.69
6.88,15.78
-0.35,1.62
6.04,14.15
1.61,4.87
-4.50,-2.68
-5.52,-4.64
7.62,16.89
-7.43,-3.98
6.03,16.55
-6.02,-6.82
-6.68,-5.15
-1.70,-1.57
6.28,9.86
9.92,24.91
-4.32,0.31
1.10,1.46
0.28,7.18
-3.49,-2.39
5.74,6.94
-6.70,-10.84
6.17,7.09
9.75,25.52
7.74,14.29
6.78,15.08
1.91,9.50
4.19,5.64
-7.65,-9.00
2.12,7.52
-1.80,-0.88
3.50,12.46
-3.29,-2.61
-1.52,-1.00
-8.48,-9.73
-8.17,-15.49
6.93,12.97
-1.09,-3.71
-6.91,-16.24
-9.15,-8.14
8.09,13.87
7.70,14.17
5.64,14.31
4.33,8.01
0.89,2.56
6.80,17.59
-9.23,-13.27
-2.35,-3.18
-9.16,-4.89
-2.75,0.11
3.98,5.11
5.90,9.63
1.02,9.47
1.42,5.11
9.03,15.70
7.14,17.58
1.49,8.10
0.06,4.87
-4.35,-4.23
4.32,9.42
8.16,21.40
8.68,13.42
-2.03,1.10
-8.30,-13.21
-2.42,-2.14
-4.21,-5.95
3.76,5.44
-5.66,-7.41
-0.82,5.22
-4.60,-2.83
7.29,12.99
-4.02,-2.53
4.62,14.36
7.31,12.15
6.83,16.18
1.62,-1.94
-7.36,-6.96
4.75,13.04
-9.99,-20.97
8.44,13.39
-5.21,-6.86
9.08,13.56
0.41,-0.91
5.02,12.83
-0.41,6.70
-1.80,1.70
5.34,10.18
6.49,5.15
3.12,5.91
6.89,10.55
1.65,7.18
-0.55,3.99
3.01,15.37
-1.10,3.80
2.55,4.20
-3.63,-5.33
5.41,13.76
-6.31,-0.13
8.72,14.96
-3.54,-0.54
-7.15,-5.46
3.96,10.02
-1.58,-0.11
-7.30,-9.27
-6.29,-8.70
8.42,19.80
5.27,12.71
1.97,2.38
-9.52,-9.34
-5.50,-6.56
8.88,18.29
-5.57,-13.00
4.85,4.11
1.22,5.77
-1.48,0.46
-9.39,-14.37
7.00,13.15
-0.25,4.69
8.66,11.51
4.03,4.72
5.44,8.44
8.25,15.52
6.47,10.39
8.09,16.49
4.11,8.54
-1.20,0.73
5.64,12.48
-5.77,-3.81
-6.15,-5.89
-9.97,-5.69
-0.77,0.19
-0.67,2.03
5.94,9.15
5.78,10.64
7.24,14.34
-3.84,-5.91
1.03,2.80
8.06,17.40
6.08,17.96
-0.61,2.88
0.61,-0.87
-1.98,-5.86
6.84,8.65
2.95,6.61
-9.29,-12.85
2.72,5.50
-3.16,-2.46
-7.02,-0.51
9.12,22.75
6.84,5.99
-8.31,-7.97
7.89,9.45
9.23,18.47
1.58,7.59
4.37,13.39
-3.35,-1.61
5.96,4.09
-2.76,-3.47
9.47,12.54
-0.12,2.93
-1.31,-0.48
1.99,8.47
9.21,21.97
2.91,8.08
-1.53,1.22
-9.34,-14.12
-8.16,-8.21
-2.31,1.33
3.93,10.66
9.21,17.34
-5.18,-2.66
-9.37,-17.23
6.51,18.95
0.07,2.15
-1.83,-2.45
-6.13,-1.16
-7.33,-0.33
9.04,15.26
-1.85,0.30
-5.33,-7.08
-6.76,-6.58
7.67,9.30
-4.77,-9.16
-2.68,-3.22
4.68,9.28
-8.80,-12.05
-3.49,-3.10
-6.97,-11.05
9.85,12.72
-8.62,-9.67
5.02,11.96
8.56,17.14
9.95,17.53
5.23,8.81
-6.51,-12.08
7.11,8.89
8.45,19.03
-7.74,-13.75
1.92,1.77
1.87,7.44
4.95,11.85
-7.72,-11.32
8.35,14.73
-5.84,-3.93
-6.62,-7.17
7.96,15.34
-3.72,3.82
-2.92,0.27
8.45,14.97
7.47,11.70
9.01,19.60
-4.75,-0.68
-7.31,-7.48
-2.55,2.41
8.25,16.32
-1.46,5.76
-7.94,-11.05
2.46,5.51
-0.14,4.38
9.32,20.20
-8.14,-12.54
9.73,17.21
-2.87,-3.11
5.16,11.62
2.94,1.40
-7.25,-10.12
5.41,13.60
0.33,1.79
-2.56,-3.79
-6.44,-7.99
0.96,1.29
4.47,15.93
2.72,6.88
1.93,5.82
-1.47,4.98
-8.94,-6.55
-5.73,-8.67
6.62,10.29
0.67,7.78
2.91,3.42
6.06,19.13
-0.42,-0.86
5.13,10.09
0.87,12.12
-2.44,-1.06
1.76,2.95
6.19,11.10
-0.99,3.13
-6.97,-3.25
1.11,5.88
3.02,7.73
7.28,11.35
-0.48,3.56
-8.68,-11.45
9.32,19.84
-9.25,-5.47
2.90,7.34
4.11,9.04
-8.54,-17.50
-3.28,-2.95
-8.38,-15.32
2.42,9.28
8.15,20.44
-8.97,-10.79
-2.56,2.95
-9.72,-13.72
-6.46,-8.86
-9.45,-12.90
-5.61,-9.05
-5.94,3.04
6.52,11.45
1.69,7.07
2.89,9.79
-5.52,-1.98
-1.75,-4.86
-0.49,4.17
-1.79,3.61
5.58,12.72
4.47,15.74
-9.32,-16.13
6.65,10.37
6.88,8.85
-0.12,2.89
8.15,13.84
7.64,18.45
0.44,3.98
-1.50,-3.89
2.59,5.48
1.05,5.64
0.41,2.29
3.38,9.32
6.61,5.57
7.98,16.79
7.74,18.98
-6.73,-0.08
8.60,17.62
-6.77,-8.21
7.38,13.54
-1.93,-0.18
7.93,13.44
-9.21,-7.48
7.32,15.29
-0.36,5.56
3.43,4.69
-5.93,-5.85
2.75,6.32
2.47,3.13
7.31,17.54
7.27,16.03
7.31,16.81
-0.34,5.89
5.34,8.13
7.43,12.07
9.71,17.71
8.78,13.67
8.26,16.26
9.55,13.13
-2.56,-3.55
-6.64,-9.16
8.89,12.81
7.87,13.05
6.05,11.46
-0.64,4.96
2.24,7.43
-3.05,-2.36
-7.48,-2.37
0.83,0.12
-3.63,1.69
0.53,5.78
4.23,6.42
8.09,16.87
-9.33,-5.43
-9.62,-15.63
-9.55,-0.42
-8.48,-14.30
-3.18,-1.12
-8.82,-11.25
-7.41,-10.48
9.79,3.20
5.64,7.69
-4.14,1.06
-0.77,6.82
3.33,3.30
8.95,18.86
7.05,10.81
2.46,13.09
-4.01,-1.05
-9.87,-12.57
0.40,4.56
-7.76,-7.66
3.88,6.77
9.15,15.98
5.91,8.39
-1.00,-0.75
0.46,4.44
-1.37,-2.14
7.67,17.01
8.53,15.98
-2.08,1.39
-8.64,-4.55
-5.57,-6.97
3.40,10.71
5.83,9.25
-5.75,-5.91
8.29,10.81
8.69,17.54
-4.84,-1.22
2.09,6.26
1.72,10.10
2.92,10.62
-4.56,0.78
5.02,9.23
-1.38,1.56
-3.67,-2.47
-6.35,-6.40
-3.36,-3.90
-6.60,-8.83
-5.22,-0.56
9.25,17.22
9.88,15.73
7.07,5.48
5.16,9.89
-7.83,-7.38
9.29,19.02
-7.44,-6.94
-7.69,-2.93
4.46,10.37
-9.98,-15.82
-7.23,-9.47
